State,Crop,District,Season,Area_(Hectare),Year,Production_(Tonnes),Yield_(Ton./Ha.)
manipur crop.csv,Arhar/Tur,Chandel,Kharif,,2002-2003,,
manipur crop.csv,Arhar/Tur,Churachandpur,Kharif,,2002-2003,,
manipur crop.csv,Arhar/Tur,Imphal east,Kharif,,2002-2003,,
manipur crop.csv,Arhar/Tur,Imphal west,Kharif,,2002-2003,,
manipur crop.csv,Arhar/Tur,Senapati,Kharif,,2002-2003,,
manipur crop.csv,Arhar/Tur,Tamenglong,Kharif,,2002-2003,,
manipur crop.csv,Arhar/Tur,Thoubal,Kharif,,2002-2003,,
manipur crop.csv,Arhar/Tur,Ukhrul,Kharif,,2002-2003,,
manipur crop.csv,Banana,Chandel,Summer,,2002-2003,,
manipur crop.csv,Banana,Churachandpur,Summer,,2002-2003,,
manipur crop.csv,Banana,Imphal east,Summer,,2002-2003,,
manipur crop.csv,Banana,Imphal west,Summer,,2002-2003,,
manipur crop.csv,Banana,Senapati,Summer,,2002-2003,,
manipur crop.csv,Banana,Tamenglong,Summer,,2002-2003,,
manipur crop.csv,Banana,Ukhrul,Summer,,2002-2003,,
manipur crop.csv,Cotton(lint),Churachandpur,Kharif,,2002-2003,,
manipur crop.csv,Cowpea(Lobia),Bishnupur,Kharif,,2002-2003,,
